ts_code,name,call_put,exercise_price,list_date,delist_date,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,expire_date,days_to_expire,price_diff
10007301.SH,南方中证500ETF期权2409认购5.50,C,5.5,20240517,20240925,2024-05-17,SSE,0.2084,,0.2228,0.2504,0.2019,0.2444,0.2444,1427.0,317.4537,419.0,2024-09-25,131,0.0039999999999995595
10007319.SH,南方中证500ETF期权2412认购5.50,C,5.5,20240517,20241225,2024-05-17,SSE,0.2725,,0.2914,0.3114,0.2699,0.3114,0.3114,388.0,107.3761,258.0,2024-12-25,222,0.0039999999999995595
10007265.SH,南方中证500ETF期权2405认购5.50,C,5.5,20240517,20240522,2024-05-20,SSE,0.044,0.044,0.045,0.0699,0.0329,0.0435,0.0435,170678.0,8155.3654,14179.0,2024-05-22,2,0.02400000000000002
10007283.SH,南方中证500ETF期权2406认购5.50,C,5.5,20240517,20240626,2024-05-20,SSE,0.1378,0.1378,0.1403,0.1632,0.1302,0.1402,0.1402,69199.0,9968.3921,30068.0,2024-06-26,37,0.02400000000000002
10007301.SH,南方中证500ETF期权2409认购5.50,C,5.5,20240517,20240925,2024-05-20,SSE,0.2444,0.2444,0.2421,0.2687,0.236,0.2467,0.2467,1794.0,445.5924,728.0,2024-09-25,128,0.02400000000000002
10007319.SH,南方中证500ETF期权2412认购5.50,C,5.5,20240517,20241225,2024-05-20,SSE,0.3114,0.3114,0.32,0.3357,0.3027,0.313,0.3139,234.0,73.9901,317.0,2024-12-25,219,0.02400000000000002
10007265.SH,南方中证500ETF期权2405认购5.50,C,5.5,20240517,20240522,2024-05-21,SSE,0.0435,0.0435,0.035,0.0399,0.0103,0.0123,0.0123,130495.0,2651.6761,19910.0,2024-05-22,1,0.016000000000000014
10007283.SH,南方中证500ETF期权2406认购5.50,C,5.5,20240517,20240626,2024-05-21,SSE,0.1402,0.1402,0.1392,0.1392,0.1101,0.1174,0.1174,68026.0,8300.2907,44563.0,2024-06-26,36,0.016000000000000014
10007301.SH,南方中证500ETF期权2409认购5.50,C,5.5,20240517,20240925,2024-05-21,SSE,0.2467,0.2467,0.24,0.24,0.2174,0.2218,0.2218,1071.0,241.9913,822.0,2024-09-25,127,0.016000000000000014
10007319.SH,南方中证500ETF期权2412认购5.50,C,5.5,20240517,20241225,2024-05-21,SSE,0.3139,0.313,0.3043,0.3057,0.28,0.2871,0.2881,457.0,133.0723,488.0,2024-12-25,218,0.016000000000000014
10007265.SH,南方中证500ETF期权2405认购5.50,C,5.5,20240517,20240522,2024-05-22,SSE,0.0123,0.0123,0.0117,0.014,0.0001,0.0001,0.0,115546.0,699.1798,16542.0,2024-05-22,0,0.02200000000000024
10007283.SH,南方中证500ETF期权2406认购5.50,C,5.5,20240517,20240626,2024-05-22,SSE,0.1174,0.1174,0.1174,0.122,0.1025,0.11,0.11,95233.0,10543.2059,53995.0,2024-06-26,35,0.02200000000000024
10007301.SH,南方中证500ETF期权2409认购5.50,C,5.5,20240517,20240925,2024-05-22,SSE,0.2218,0.2218,0.2169,0.2233,0.2075,0.2173,0.2173,1421.0,305.5498,1276.0,2024-09-25,126,0.02200000000000024
10007319.SH,南方中证500ETF期权2412认购5.50,C,5.5,20240517,20241225,2024-05-22,SSE,0.2881,0.2871,0.2857,0.2864,0.2727,0.28,0.2811,823.0,230.9684,896.0,2024-12-25,217,0.02200000000000024
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-05-23,SSE,0.1555,0.1555,0.15,0.15,0.0963,0.1071,0.1071,43655.0,4968.248331,35361.0,2024-06-26,34,0.03000000000000025
10007373.SH,南方中证500ETF期权2407认购5.50,C,5.5,20240523,20240724,2024-05-23,SSE,0.1513,,0.15,0.15,0.1012,0.1085,0.1085,6530.0,741.9885,2896.0,2024-07-24,62,0.11699999999999999
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-05-23,SSE,0.2603,0.2603,0.2427,0.2427,0.1984,0.2049,0.2101,1277.0,282.999688,7003.0,2024-09-25,125,0.03000000000000025
10007180.SH,南方中证500ETF期权2412认购5.413,C,5.413,20240425,20241225,2024-05-23,SSE,0.3206,0.3239,0.3,0.3,0.261,0.2703,0.2703,324.0,91.69593,1314.0,2024-12-25,216,0.03000000000000025
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-05-24,SSE,0.1962,0.1962,0.1852,0.2218,0.1582,0.1612,0.1612,55320.0,10488.6543,15098.0,2024-06-26,33,0.0810000000000004
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-05-24,SSE,0.2348,0.2295,0.2266,0.2552,0.1994,0.2024,0.2024,1959.0,437.4533,1057.0,2024-07-24,61,0.0810000000000004
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-05-24,SSE,0.2907,0.2896,0.303,0.3124,0.2597,0.2635,0.2635,811.0,232.0597,1102.0,2024-09-25,124,0.0810000000000004
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-05-24,SSE,0.3485,0.3485,0.3617,0.3642,0.3163,0.3177,0.3179,135.0,45.462,375.0,2024-12-25,215,0.0810000000000004
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-05-27,SSE,0.0818,0.0818,0.0865,0.0933,0.0661,0.0912,0.0912,71554.0,5659.954339,41795.0,2024-06-26,30,0.03000000000000025
10007373.SH,南方中证500ETF期权2407认购5.50,C,5.5,20240523,20240724,2024-05-27,SSE,0.0923,0.0923,0.094,0.1015,0.0777,0.0996,0.0996,11784.0,1041.1647,5320.0,2024-07-24,58,0.11699999999999999
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-05-27,SSE,0.1855,0.1855,0.197,0.2001,0.1671,0.1991,0.1991,1107.0,207.303624,6828.0,2024-09-25,121,0.03000000000000025
10007180.SH,南方中证500ETF期权2412认购5.413,C,5.413,20240425,20241225,2024-05-27,SSE,0.2435,0.2435,0.2567,0.2588,0.2282,0.2587,0.2587,303.0,72.994622,1392.0,2024-12-25,212,0.03000000000000025
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-05-28,SSE,0.0912,0.0912,0.0913,0.0913,0.0625,0.0696,0.0696,52849.0,3978.697554,45226.0,2024-06-26,29,0.07699999999999996
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-05-28,SSE,0.2245,0.2245,0.224,0.224,0.1821,0.1909,0.1909,4819.0,972.4266,2251.0,2024-07-24,57,0.0860000000000003
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-05-28,SSE,0.1991,0.1991,0.2038,0.2038,0.165,0.172,0.172,1043.0,186.619083,7274.0,2024-09-25,120,0.07699999999999996
10007180.SH,南方中证500ETF期权2412认购5.413,C,5.413,20240425,20241225,2024-05-28,SSE,0.2587,0.2587,0.243,0.2505,0.2246,0.23,0.23,382.0,92.803878,1449.0,2024-12-25,211,0.07699999999999996
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-05-29,SSE,0.0696,0.0696,0.0669,0.0899,0.0641,0.07,0.07,59725.0,4690.720311,44003.0,2024-06-26,28,0.06599999999999984
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-05-29,SSE,0.1909,0.1909,0.19,0.2236,0.183,0.1915,0.1915,4643.0,945.6467,2489.0,2024-07-24,56,0.09700000000000042
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-05-29,SSE,0.172,0.172,0.1737,0.1963,0.166,0.1725,0.1725,1161.0,215.888113,7182.0,2024-09-25,119,0.06599999999999984
10007180.SH,南方中证500ETF期权2412认购5.413,C,5.413,20240425,20241225,2024-05-29,SSE,0.23,0.23,0.2476,0.2503,0.2248,0.2313,0.2313,350.0,83.450278,1518.0,2024-12-25,210,0.06599999999999984
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-05-30,SSE,0.07,0.07,0.0666,0.0838,0.0604,0.0669,0.0669,62881.0,4500.841798,47121.0,2024-06-26,27,0.07699999999999996
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-05-30,SSE,0.1915,0.1915,0.1913,0.2147,0.179,0.1889,0.1889,5843.0,1143.8811,2203.0,2024-07-24,55,0.0860000000000003
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-05-30,SSE,0.1725,0.1725,0.1647,0.1886,0.1638,0.1715,0.1715,771.0,137.438384,7167.0,2024-09-25,118,0.07699999999999996
10007180.SH,南方中证500ETF期权2412认购5.413,C,5.413,20240425,20241225,2024-05-30,SSE,0.2313,0.2313,0.2335,0.2461,0.2266,0.2278,0.2278,191.0,45.497293,1496.0,2024-12-25,209,0.07699999999999996
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-05-31,SSE,0.0669,0.0669,0.0749,0.0865,0.062,0.0632,0.0632,62211.0,4537.921531,48878.0,2024-06-26,26,0.07800000000000029
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-05-31,SSE,0.1889,0.1889,0.1965,0.222,0.1856,0.1875,0.1875,4775.0,956.5935,3072.0,2024-07-24,54,0.08499999999999996
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-05-31,SSE,0.1715,0.1715,0.1793,0.1941,0.1697,0.1697,0.1704,803.0,146.491249,7022.0,2024-09-25,117,0.07800000000000029
10007180.SH,南方中证500ETF期权2412认购5.413,C,5.413,20240425,20241225,2024-05-31,SSE,0.2278,0.2278,0.2363,0.2499,0.23,0.23,0.2274,226.0,54.613048,1445.0,2024-12-25,208,0.07800000000000029
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-03,SSE,0.1436,0.1436,0.1399,0.1476,0.0955,0.1138,0.1138,164583.0,19535.041,32379.0,2024-06-26,23,0.043999999999999595
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-03,SSE,0.1875,0.1875,0.1831,0.19,0.1392,0.1589,0.1589,12511.0,2004.6799,6003.0,2024-07-24,51,0.043999999999999595
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-03,SSE,0.2496,0.2496,0.2383,0.2506,0.2001,0.2179,0.2179,1180.0,262.7034,1980.0,2024-09-25,114,0.043999999999999595
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-03,SSE,0.2658,0.2658,0.3021,0.303,0.2563,0.2693,0.2693,730.0,199.9567,1099.0,2024-12-25,205,0.043999999999999595
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-06-04,SSE,0.0468,0.0468,0.045,0.0739,0.0405,0.0654,0.0654,89243.0,4913.73668,45372.0,2024-06-26,22,0.04800000000000004
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-04,SSE,0.1589,0.1589,0.1566,0.2086,0.1483,0.1953,0.1978,11750.0,2026.8998,5848.0,2024-07-24,50,0.11500000000000021
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-06-04,SSE,0.1445,0.1445,0.1425,0.1814,0.1381,0.1732,0.1732,2225.0,355.861518,6851.0,2024-09-25,113,0.04800000000000004
10007180.SH,南方中证500ETF期权2412认购5.413,C,5.413,20240425,20241225,2024-06-04,SSE,0.1997,0.2032,0.2069,0.2374,0.2032,0.2354,0.2304,830.0,186.202218,1498.0,2024-12-25,204,0.04800000000000004
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-05,SSE,0.1543,0.1543,0.158,0.1594,0.1134,0.1157,0.1157,111209.0,15641.9795,31739.0,2024-06-26,21,0.057000000000000384
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-05,SSE,0.1978,0.1953,0.1992,0.1996,0.1584,0.1623,0.1623,6609.0,1219.774,6006.0,2024-07-24,49,0.057000000000000384
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-05,SSE,0.2537,0.2537,0.2536,0.2575,0.22,0.2205,0.2205,1513.0,361.8226,2672.0,2024-09-25,112,0.057000000000000384
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-05,SSE,0.3095,0.3136,0.3072,0.3094,0.2771,0.2771,0.2771,182.0,53.5472,1224.0,2024-12-25,203,0.057000000000000384
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-06,SSE,0.1157,0.1157,0.1278,0.1355,0.0902,0.0956,0.0956,242811.0,27020.1401,45393.0,2024-06-26,20,0.019000000000000128
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-06,SSE,0.1623,0.1623,0.165,0.1786,0.1388,0.1447,0.1447,18824.0,2922.736,10418.0,2024-07-24,48,0.019000000000000128
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-06,SSE,0.2205,0.2205,0.2356,0.2385,0.198,0.2062,0.2062,2914.0,634.2415,3289.0,2024-09-25,111,0.019000000000000128
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-06,SSE,0.2771,0.2771,0.2875,0.2961,0.2573,0.2582,0.2588,1191.0,321.5743,1333.0,2024-12-25,202,0.019000000000000128
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-07,SSE,0.0956,0.0956,0.11,0.1156,0.0774,0.0782,0.0782,218773.0,19848.9394,57036.0,2024-06-26,19,0.006000000000000227
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-07,SSE,0.1447,0.1447,0.15,0.166,0.1255,0.13,0.13,16620.0,2336.2247,10760.0,2024-07-24,47,0.006000000000000227
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-07,SSE,0.2062,0.2062,0.2229,0.2237,0.1836,0.1912,0.1908,2769.0,550.7307,3370.0,2024-09-25,110,0.006000000000000227
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-07,SSE,0.2588,0.2582,0.2755,0.2786,0.2385,0.2436,0.2436,2006.0,505.5815,1512.0,2024-12-25,201,0.006000000000000227
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-11,SSE,0.0782,0.0782,0.0705,0.0851,0.0604,0.0775,0.0775,211681.0,15077.7472,62183.0,2024-06-26,15,0.006000000000000227
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-11,SSE,0.13,0.13,0.1234,0.1358,0.1115,0.1307,0.1307,18960.0,2320.0608,13579.0,2024-07-24,43,0.006000000000000227
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-11,SSE,0.1908,0.1912,0.1826,0.1967,0.1697,0.1904,0.1904,2160.0,394.6009,2881.0,2024-09-25,106,0.006000000000000227
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-11,SSE,0.2436,0.2436,0.2285,0.2504,0.2234,0.2468,0.2468,573.0,134.7184,1438.0,2024-12-25,197,0.006000000000000227
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-12,SSE,0.0775,0.0775,0.0745,0.0884,0.0712,0.0777,0.0777,196864.0,15881.4031,56559.0,2024-06-26,14,0.020999999999999908
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-12,SSE,0.1307,0.1307,0.1274,0.1388,0.1239,0.1298,0.1298,12307.0,1625.8899,14625.0,2024-07-24,42,0.020999999999999908
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-12,SSE,0.1904,0.1904,0.1905,0.1988,0.1839,0.1884,0.1884,1703.0,327.5498,2814.0,2024-09-25,105,0.020999999999999908
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-12,SSE,0.2468,0.2468,0.2419,0.2495,0.2376,0.2438,0.2438,668.0,163.7125,1317.0,2024-12-25,196,0.020999999999999908
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-13,SSE,0.0777,0.0777,0.0833,0.0846,0.0517,0.057,0.057,183934.0,11767.7126,66560.0,2024-06-26,13,0.006000000000000227
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-13,SSE,0.1298,0.1298,0.1327,0.1333,0.1041,0.1095,0.1095,16161.0,1878.4059,17432.0,2024-07-24,41,0.006000000000000227
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-13,SSE,0.1884,0.1884,0.1858,0.1888,0.163,0.1684,0.1684,1586.0,276.1863,2861.0,2024-09-25,104,0.006000000000000227
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-13,SSE,0.2438,0.2438,0.2395,0.2395,0.219,0.2233,0.2233,237.0,53.8937,1332.0,2024-12-25,195,0.006000000000000227
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-14,SSE,0.057,0.057,0.0538,0.0801,0.0466,0.0667,0.0667,261859.0,15679.2878,60416.0,2024-06-26,12,0.019000000000000128
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-14,SSE,0.1095,0.1095,0.1072,0.1321,0.0987,0.1188,0.1188,29475.0,3273.2861,17967.0,2024-07-24,40,0.019000000000000128
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-14,SSE,0.1684,0.1684,0.1639,0.1929,0.1585,0.1793,0.1793,2489.0,431.1556,2856.0,2024-09-25,103,0.019000000000000128
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-14,SSE,0.2233,0.2233,0.216,0.2431,0.2109,0.2365,0.236,513.0,116.4867,1502.0,2024-12-25,194,0.019000000000000128
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-17,SSE,0.0667,0.0667,0.0565,0.0666,0.0523,0.0558,0.0558,172779.0,10231.5741,75812.0,2024-06-26,9,0.001000000000000334
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-17,SSE,0.1188,0.1188,0.1113,0.1202,0.106,0.1086,0.1086,20691.0,2340.561,21087.0,2024-07-24,37,0.001000000000000334
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-17,SSE,0.1793,0.1793,0.1764,0.1815,0.1678,0.17,0.1701,1336.0,232.9394,2851.0,2024-09-25,100,0.001000000000000334
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-17,SSE,0.236,0.2365,0.2223,0.2353,0.2223,0.2262,0.2262,390.0,88.3039,1607.0,2024-12-25,191,0.001000000000000334
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-18,SSE,0.0558,0.0558,0.0583,0.0777,0.0544,0.065,0.065,209655.0,13654.6653,65135.0,2024-06-26,8,0.02799999999999958
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-18,SSE,0.1086,0.1086,0.1114,0.1311,0.1093,0.12,0.12,28504.0,3388.4724,22575.0,2024-07-24,36,0.02799999999999958
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-18,SSE,0.1701,0.17,0.1786,0.1917,0.1715,0.1818,0.1818,2238.0,408.7295,3307.0,2024-09-25,99,0.02799999999999958
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-18,SSE,0.2262,0.2262,0.234,0.2429,0.226,0.2313,0.2328,308.0,72.089,1632.0,2024-12-25,190,0.02799999999999958
10007282.SH,南方中证500ETF期权2406认购5.25,C,5.25,20240517,20240626,2024-06-19,SSE,0.065,0.065,0.0699,0.0728,0.0315,0.033,0.033,223691.0,9823.1797,76905.0,2024-06-26,7,0.0259999999999998
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-19,SSE,0.12,0.12,0.1245,0.1282,0.0916,0.0927,0.0927,42160.0,4287.4569,30286.0,2024-07-24,35,0.0259999999999998
10007300.SH,南方中证500ETF期权2409认购5.25,C,5.25,20240517,20240925,2024-06-19,SSE,0.1818,0.1818,0.1909,0.1909,0.1518,0.1538,0.1538,2909.0,463.9848,4081.0,2024-09-25,98,0.0259999999999998
10007318.SH,南方中证500ETF期权2412认购5.25,C,5.25,20240517,20241225,2024-06-19,SSE,0.2328,0.2313,0.2519,0.2519,0.2057,0.2066,0.2066,1435.0,311.5153,2336.0,2024-12-25,189,0.0259999999999998
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-06-20,SSE,0.0793,0.0793,0.0764,0.0881,0.0349,0.0363,0.0363,88184.0,4656.623148,28789.0,2024-06-26,6,0.020999999999999908
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-20,SSE,0.0927,0.0927,0.0929,0.0995,0.0631,0.0654,0.0654,78843.0,5952.7052,46502.0,2024-07-24,34,0.10400000000000009
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-06-20,SSE,0.1927,0.1927,0.1895,0.1967,0.155,0.155,0.1561,1673.0,283.226459,3263.0,2024-09-25,97,0.020999999999999908
10007179.SH,南方中证500ETF期权2412认购5.167,C,5.167,20240425,20241225,2024-06-20,SSE,0.246,0.2464,0.2491,0.2491,0.2077,0.2097,0.2097,925.0,201.005542,1193.0,2024-12-25,188,0.020999999999999908
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-06-21,SSE,0.0363,0.0363,0.0338,0.0461,0.0236,0.0249,0.0249,117397.0,3934.785018,25085.0,2024-06-26,5,0.011999999999999567
10007372.SH,南方中证500ETF期权2407认购5.25,C,5.25,20240523,20240724,2024-06-21,SSE,0.0654,0.0654,0.0644,0.0735,0.0574,0.0576,0.0576,76228.0,5000.7579,54600.0,2024-07-24,33,0.09499999999999975
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-06-21,SSE,0.1561,0.155,0.1582,0.169,0.1524,0.1539,0.1539,1725.0,282.065882,3470.0,2024-09-25,96,0.011999999999999567
10007179.SH,南方中证500ETF期权2412认购5.167,C,5.167,20240425,20241225,2024-06-21,SSE,0.2097,0.2097,0.2003,0.2223,0.2003,0.2095,0.2077,403.0,87.743995,1023.0,2024-12-25,187,0.011999999999999567
10007281.SH,南方中证500ETF期权2406认购5.00,C,5.0,20240517,20240626,2024-06-24,SSE,0.155,0.1515,0.1414,0.1414,0.0565,0.0637,0.0637,179772.0,16824.5487,22062.0,2024-06-26,2,0.04699999999999971
10007371.SH,南方中证500ETF期权2407认购5.00,C,5.0,20240523,20240724,2024-06-24,SSE,0.189,0.189,0.188,0.188,0.1192,0.128,0.128,63379.0,9071.6524,22742.0,2024-07-24,30,0.04699999999999971
10007299.SH,南方中证500ETF期权2409认购5.00,C,5.0,20240517,20240925,2024-06-24,SSE,0.2432,0.2431,0.2381,0.2381,0.183,0.1868,0.185,2878.0,584.1325,2212.0,2024-09-25,93,0.04699999999999971
10007317.SH,南方中证500ETF期权2412认购5.00,C,5.0,20240517,20241225,2024-06-24,SSE,0.2898,0.2898,0.2776,0.2776,0.2338,0.237,0.237,1148.0,290.7373,736.0,2024-12-25,184,0.04699999999999971
10007281.SH,南方中证500ETF期权2406认购5.00,C,5.0,20240517,20240626,2024-06-25,SSE,0.0637,0.0637,0.0687,0.076,0.017,0.0238,0.0238,220095.0,8808.8365,28787.0,2024-06-26,1,0.0030000000000001137
10007371.SH,南方中证500ETF期权2407认购5.00,C,5.0,20240523,20240724,2024-06-25,SSE,0.128,0.128,0.128,0.1345,0.0958,0.1041,0.1041,116228.0,13230.6149,43033.0,2024-07-24,29,0.0030000000000001137
10007299.SH,南方中证500ETF期权2409认购5.00,C,5.0,20240517,20240925,2024-06-25,SSE,0.185,0.1868,0.2008,0.2008,0.1572,0.1686,0.1686,3715.0,649.4209,2823.0,2024-09-25,92,0.0030000000000001137
10007317.SH,南方中证500ETF期权2412认购5.00,C,5.0,20240517,20241225,2024-06-25,SSE,0.237,0.237,0.2421,0.2483,0.209,0.2226,0.2226,1450.0,324.8725,933.0,2024-12-25,183,0.0030000000000001137
10007281.SH,南方中证500ETF期权2406认购5.00,C,5.0,20240517,20240626,2024-06-26,SSE,0.0238,0.0238,0.02,0.0705,0.0056,0.0548,0.072,234494.0,5377.3168,2682.0,2024-06-26,0,0.07200000000000006
10007371.SH,南方中证500ETF期权2407认购5.00,C,5.0,20240523,20240724,2024-06-26,SSE,0.1041,0.1041,0.101,0.1493,0.0945,0.1395,0.1395,154873.0,18091.8412,47143.0,2024-07-24,28,0.07200000000000006
